lane_id,pickup_city,pickup_state,delivery_city,delivery_state
bcb1ad4393cebd38d8984e396c15b2b5,WATERLOO,WI,WILMINGTON,IL
b81b5ac82c78527fe104d05dd8dbfbb9,LAKEWOOD TOWNSHIP,NJ,GASTONIA,NC
dab739028747578d1672b3b510a8f9ce,SACRAMENTO,CA,TRACY,CA
bf8591c32fb3a4ecc7102a874d0ab6be,ROANOKE,TX,OPELOUSAS,LA
5f2bf1a7160fa2a479a83050313ad09f,PHILADELPHIA,PA,FLORENCE,SC
7e4c5792d715fadc8db811f857c5fa6b,ST. LOUIS,MO,BOWLING GREEN,KY
f3086ad7fc0e64c6abf0745fcb4b85fe,JACKSONVILLE,FL,TAMPA,FL
3aeaf7c7dac4f42d27ebfcb5483bcf51,COMPTON,CA,IRVINE,CA
81bf0bad3419634d3dca9adf6d3ecccf,HILLSIDE,NJ,AUBURN,NY
b8ed86e8e51d701521ffd9adde6a3164,JACKSONVILLE,FL,BOWLING GREEN,KY
4d221a214ec58c8ce000b83efd99a5ba,NEWARK,NJ,OLEAN,NY
93724c77d898e1910232e2f6b7f168f3,POMPANO BEACH,FL,ORLANDO,FL
4549645668943cf9903f1430bdcb35c6,JACKSONVILLE,FL,BIRMINGHAM,AL
ebea21ee17253aa54ececd2e10df1a84,COLONIAL HEIGHTS,VA,SALEM,VA
a319a6f8ccbd67d8b3d91979a6cb1f8f,PLANT CITY,FL,CLEVELAND,TN
bacf0b5fd06e4ac60d930ab7edf58058,CARTERSVILLE,GA,HICKORY,NC
8bcc752494bc57f272ade3493ac8249c,PASADENA,TX,COMMERCE,TX
6b5df88036ad68a965c89d12584b4707,KANSAS CITY,MO,CEDAR RAPIDS,IA
1128930db30ca7efa6342acbbfb221a5,WESTFIELD,MA,AVON,MA
a223bbc553c9fc1cbc98e6303611579b,JURUPA VALLEY,CA,IRVINE,CA
67a254fc9df8bae341323769b54aff22,FORT COLLINS,CO,NORTH PLATTE,NE
777d0c8feeaef2738dfc97d0b5e75d8b,GRANITE CITY,IL,DIXON,IL
15b779cca0fb78c5b839e354c34a1226,PENNSAUKEN TOWNSHIP,NJ,YORK,PA
c49f5c9fcad176616f7e4a297f0e65d0,JOHNSTON,RI,NEWARK,NJ
d7c5aa330a08ee92124a9df3cd511dda,NEWARK,NJ,FREDERICKSBURG,VA
f56b38d42763060693fdaa9e3a5129ca,ORLANDO,FL,LACEYS SPRING,AL
c068c8ed2c34561c8381013c9a632538,CHESTER,VA,GASTONIA,NC
17f042015d9d0d6ddf21cd441d9b952a,OMAHA,NE,KANSAS CITY,MO
c9e29bb77b6340677ef18e956d583d09,EVERETT,MA,NEWARK,NJ
97642c7ea756de5e9195e08df4c7f764,NEWARK,DE,PHILADELPHIA,PA
da4428de015a1c58505b0c060bd711fe,CASA GRANDE,AZ,SAN DIEGO,CA
3878d68922e624e676761902daa31b5d,CARTERSVILLE,GA,ATLANTA,GA
742f40b9aba23192d936db2a3bb05269,ORLANDO,FL,PLANT CITY,FL
f1116a389a83332243c6e36f53a159c2,SUNNYVALE,TX,ROANOKE,TX
ac8c169499996cc806fdedada8e4e3b7,FREEPORT,NY,BROOKLYN,NY
dc50e83309c83a40b71caf958c5f68e5,JAMESTOWN,NY,TOLEDO,OH
a1a3e3887c6769bbf49b9976288221b1,MIAMI,FL,ATHENS,AL
7ada851c5c4782a32d4665cd5b689073,HARLEYSVILLE,PA,HEBRON,KY
a09ac60f59231206d8927d6631ba6cc0,ST. LOUIS,MO,OSAGE CITY,KS
9d6c0843d8473f0555cfd304b863c5a3,DEL RIO,TX,CANTON,OH
4cec7861dc3bb34fc82892bbd958daf0,HAWKINS,TX,CANTON,OH
5c1dd38e0548c5a8642714db3ec7ab20,OLYPHANT,PA,BERNE,IN
cea4e012ddddfa951d651de51bf7fa99,KENILWORTH,NJ,MOUNT CLEMENS,MI
b878ec9f5600cc16eaf36ea4bcb3bf96,GASTONIA,NC,REIDSVILLE,NC
2ce0d6c8bf18b10ddac77dc98ba9dec5,LAREDO,TX,MEMPHIS,TN
deff4df84b36dd153ea1d65c80fa3dc1,ANDERSON,SC,WARREN,OH
bea0e10fb2cbae6ef40d3a8af8b5ef96,MCCOOK,NE,RUSSELLVILLE,KY
e255e754ecad8c8eed3f51ac0350b068,LOS ANGELES,CA,CLIFTON,CO
9c5ef8a6db10085315a7e0aed00bcae1,FORT COLLINS,CO,ELKO,NV
fb508c5ef332673126f8335bc35daff5,BELLEVUE,WA,EPHRATA,PA
c037903986be28f0a392740362ea7d9d,FORT COLLINS,CO,INTERNATIONAL FALLS,MN
97840e8b05ed1226ba39face68197978,LOS ANGELES,CA,PORTLAND,OR
af50e1e174f44b2ca08bd959fb11f5b0,ETOWAH,TN,RENO,NV
65d5ab81a2a9d2e5d69b5c17dde0d7ba,MAXTON,NC,PORTLAND,OR
d3d8f6de1d586b28cb6c0b9d4633fc5a,YAKIMA,WA,UPPER MARLBORO,MD
e51850e95f3355e20e4f77c0797170aa,STOCKTON,CA,PALM CITY,FL
d49ba0fe47e5dd299b4e2581b98e4bb8,WAPATO,WA,METHUEN,MA
801dab1b9df792a52fa1202a41d2276c,ROCHESTER,NY,PORTLAND,OR
eea77ed129a475ac0596a4dbf07203ff,FAIRFIELD,CA,MIAMI,FL
58769eb729dc7dcb8624540f3a0a5205,RIO RICO,AZ,SALT LAKE CITY,UT
8f4d6ac8a10484ee16b8d5e162f6f122,PITTSBURGH,PA,TOLLESON,AZ
7641c7a9f5010a8e4761c82741277c9e,BOWLING GREEN,OH,LAREDO,TX
c5eebd330baf8f6f19f299ea3cdd7d36,BROOKLYN PARK,MN,LAKELAND,FL
d90ac7cf1c2fbef72575257fd3880111,LITTLE FALLS,NY,FORT COLLINS,CO
ebd2145204e0117eb93ae77bdd2aa783,SANTA MARIA,CA,SALT LAKE CITY,UT
827baaedf0711aa8496dfa45687c8335,NOGALES,AZ,SPOKANE,WA
81dd7996b4f316480ec84d700c50b75e,ST. LOUIS,MO,MISSOULA,MT
cd2daa45c9c0bdceef019c6d97b386ec,LOS ANGELES,CA,LA PORTE,TX
31c28f9bf7ecde6f06cc27158beecb15,NEWARK,NJ,TAMPA,FL
3f48f61217c51206e5d30bdec78c7855,SIOUX CITY,IA,PITTSTON,PA
c4d0e1874cc86695ef8588f983946e0e,NEWARK,NJ,PENSACOLA,FL
e2d3d6f903682aab0136c2d3e0a395ba,ST. LOUIS,MO,EUGENE,OR
d47950ac3d76e5e895f254029d8413a0,ST. LOUIS,MO,TAMPA,FL
b8f9f65768cc5f49174eb70aaa3933cc,FORT COLLINS,CO,BRONX,NY
0c180012b05b376cd8c8a049b269e635,PLANT CITY,FL,QUEENS,NY
37e0609248ef1e2c0412b93eed199ec5,PLANT CITY,FL,HAVERSTRAW,NY
1112b4914166a2039fc77c99a25a49ae,PLANT CITY,FL,SYRACUSE,NY
8ed01f50f99a0837866f6b964d13865c,PITTSTON,PA,DEERFIELD BEACH,FL
bf689362a26c27a3e66c4f6835ba3b58,KENDALLVILLE,IN,MOUNT HOLLY,NC
fda47d73f8bbb1624ffe9405037de985,FORT COLLINS,CO,PORTLAND,OR
66a67faac5dd0b62c57bbd3a1610a73b,BETHLEHEM,PA,PLANT CITY,FL
45b15905c008775c109d9864868494ad,CONOVER,NC,NOGALES,AZ
7f73ff75146fc6988df187b71b67e873,NAPERVILLE,IL,SWEDESBORO,NJ
eccce5ff6944aabd83085ee8af08b529,FORT COLLINS,CO,GREAT FALLS,MT
4528f318830c532308a2ff5cd104d49d,BOLINGBROOK,IL,COMMERCE,GA
5e46b59b6ee3b245ae153ed4622fddd6,SIOUX CITY,IA,LUBBOCK,TX
53115d1f45602c6527394d2bbccc4a91,PHOENIX,AZ,MILLWOOD,WV
660ee8d304323f593c1318b61a23a32e,PLEASANT PRAIRIE,WI,FORT COLLINS,CO
e595e491d7f01ed1549a7d7a7eb0ddf1,HOUSTON,TX,RIFLE,CO
c6979193b3606c5258a536a3b8cc44b5,ERIE,PA,PERRY,GA
0c605cb3bdfb83ef1a3b16eb3e0a204f,BALDWINSVILLE,NY,GOLDSBORO,NC
f6a42f87ff958df27df580b8b0682b24,FORT COLLINS,CO,UPPER MARLBORO,MD
b4b88de317649402bcf67cd3fbed4587,GREEN BAY,WI,WILKES-BARRE,PA
dd4dab09edd41946b7eb4c3b263c2153,GRANITE CITY,IL,ROCHESTER,MN
82ebe9902b55dc0191ee2ab32a99354f,SANTA ANA,CA,SUMNER,WA
b8367bfd8379d5cdfb6320b586325a9c,ST. LOUIS,MO,NEW WINDSOR,NY
d7a58080dd1a34a013cd7345c0bf25f4,GORDONSVILLE,VA,MEDLEY,FL
975328ca86272a6e637b91a22c195dff,ST. LOUIS,MO,YAZOO CITY,MS
2d840966dd2eee972343630530f39c4c,PLANT CITY,FL,MELROSE PARK,IL
af650a998f60f6b9a4638817a5572b67,ST. LOUIS,MO,JAMESTOWN,ND
a067be22b78bc7671e52a83765e61ae1,GRANITE CITY,IL,CHARTER TOWNSHIP OF CLINTON,MI
1d0093526fb4ee6f5bbe30983ff5829a,GREENFIELD,IN,YORK,PA
dc850859dbac1fa599919b3bd2bde22b,HOLIDAY CITY,OH,ST. LOUIS,MO
1888eea6380c35d5b91a526b9dfecea2,BALDWINSVILLE,NY,COLUMBUS,OH
c0b6207feac4bfdf73609f0ddfa3149f,LODI,CA,PACIFIC,WA
376ca55be3a5923675ad3cf0d04dcdcb,LAREDO,TX,MILWAUKEE,WI
7acee9f82bcb831df559a0a07c4abfb2,COLUMBUS,OH,PEORIA,IL
33df383fd238ee79a0c163087f8e8c9f,NEWARK,NJ,SHIRLEY,NY
3e26e5a8550bdaf2ee16cd8ca6610354,PLANT CITY,FL,DALLAS,TX
00012ceb84b83b8048af14b37fe64615,BOLINGBROOK,IL,MEMPHIS,TN
5943a34fcb36894d92e062a13086a0ad,FORT COLLINS,CO,SPARKS,NV
5660d6174d656af216440f7d7fddb0d1,MADISON HEIGHTS,MI,MOUNT HOLLY,NC
8a7e9d6c6e36ed347310b22be5793ec7,JACKSONVILLE,FL,COLUMBUS,OH
01743a3e07a003189b6782afe655da71,MCCOOK,NE,ROSEMOUNT,MN
63c106c066e7fff2bb1647051afe8394,STATESBORO,GA,BRONX,NY
33d5feb3e3255e12665854bb7ae50dc3,LOS ANGELES,CA,YUMA,AZ
67fd71f3fda5ac3aee34e0078135f7df,GRAPEVINE,TX,HOUSTON,TX
dda3c4593b1453a251ceda2c6c581855,FORT COLLINS,CO,MISSOULA,MT
a20291bd55eb6adeb3f2395781711493,FORT COLLINS,CO,MOAB,UT
62a4aeb7e08cdfa94fe084a05714a121,CHARLOTTE,NC,SWEDESBORO,NJ
4625faaa66c5937c8f0c376bcdd1358d,COMPTON,CA,SACRAMENTO,CA
71ed0a4846221d5fc1400addb74ea75c,PLANT CITY,FL,LEOLA,PA
06b0a4ec968a7d6a1acb99f265bbcf0e,ROMEOVILLE,IL,YORK,PA
2826bc295acbad98d8a44a9ac6b34439,AURORA,CO,HURON,SD
df09576fa82b9c194b0fd697d04f7a00,HOUSTON,TX,AMARILLO,TX
0025d6615e65aeace3579a40d1337430,GRANITE CITY,IL,EAST PEORIA,IL
a6097059ab683433a64c8de987eb14d4,ST. LOUIS,MO,SCHOFIELD,WI
9d152ed8f9d0143dad543feff18d99c1,MOUNT AIRY,NC,MEMPHIS,TN
491f419d109d9ddb3157edd9cf41896d,GRANITE CITY,IL,LAWRENCE,KS
7534dca8e864a3dbd86a45898954b082,CARTERSVILLE,GA,MOBILE,AL
e3765ec3ef4c8338dbe27157c73ebab3,LOS ANGELES,CA,CARSON CITY,NV
b7ac0003ee20411f269c9277e69287b2,HOUSTON,TX,LEBANON,MO
79937fc7830f17bf3e8e52d7a9e4cea8,AURORA,CO,SIOUX FALLS,SD
5d260b6908b69a505a8318edd118d570,COLONIAL HEIGHTS,VA,ORLANDO,FL
9c17ed99ad3bfe4efdec171bb014d966,DENVER,CO,LAS VEGAS,NV
db3836df75c88e11d180b1131936aa89,MEDLEY,FL,ALLENTOWN,PA
1cde5c9f1e7fd001bc3938b79ed0acaa,CARTERSVILLE,GA,CHARLESTON,SC
bdf557b4707a8b036a845cdd9c651c8d,WILKES-BARRE,PA,LEXINGTON,SC
d0b6392470eded371cd930754bf495d7,JACKSONVILLE,FL,HOMESTEAD,FL
51d2a091571f37518fdfdfc688316525,BALDWINSVILLE,NY,OAKLAND,ME
6fa90b027db8308d3a5acf0477b40478,COLFAX,NC,WAUKEGAN,IL
fbd05caef1477aca50af7de85dfc754a,LA PORTE,TX,ALBUQUERQUE,NM
157de2ddbe384ecb08a1a20df71929b0,NEWARK,NJ,WINCHESTER,VA
db676f1e19707c12c369028bea1a48d9,AURORA,CO,WILLISTON,ND
44a5081ecf5d1fbb4c6ad49b5450b042,LEBANON,IN,YORK,PA
753a30f3a84486c5d7902758caff1443,LA PORTE,TX,NATCHITOCHES,LA
ed66cf2b1db3143bc94193558a41d319,COLUMBUS,OH,LYNCHBURG,VA
8407f774a9e4705f31a0109ca3547a56,JACKSONVILLE,FL,NAPLES,FL
ef3b772c15ccefa4051f1041fe8f6259,COLUMBUS,OH,ROANOKE,VA
20ea77f44121fa854a94c42a0502f4f7,CLAYTON,NC,TAMPA,FL
a90c6292afc021740c5c3d5227214252,1,LA,BRAZIL,IN
e0831a166902972e436a3d0a0be41eca,KENT,WA,SPOKANE,WA
caf22e30b7173bcdae772327cacff215,HOUSTON,TX,LOXLEY,AL
5c990493d9425b768a99a58758dc8d4b,JACKSONVILLE,FL,COLUMBIA,SC
d21ca17576595945fa07abb40d97a44d,LOS ANGELES,CA,RICHMOND,CA
ef8d5c58f37a3b1bde91d63126c0c070,SPINDALE,NC,SIKESTON,MO
35fd521d5730b123e13e2eaea7ffca93,DENVER,CO,LUBBOCK,TX
ad6240d2775301307e354323bbee2dc8,WYLIE,TX,LAREDO,TX
40cde60deaee092421e86330fe38c13f,LA PORTE,TX,LONGVIEW,TX
d869a6a17b307472fdc403d101f9c26c,VERNON,CA,TRACY,CA
a2e272c56b26d6819328efe4017f1a5c,NEWARK,NJ,HIGHLAND PARK,MI
92cb6ada9e56b257240b8303e4f69996,AURORA,CO,LOGAN,UT
ba1eb94375d720b0dfba8baf0f554e68,COMMERCE,CA,FREMONT,CA
cd6517a2ef690d14588296fef630ca5e,CARTERSVILLE,GA,BARDSTOWN,KY
3d16b8b5596eca1ca527e3657fe0cd2d,COMPTON,CA,GOODYEAR,AZ
47bff45a93ffc1c6d0d1612227a20ed1,EL MONTE,CA,TEMPE,AZ
d737dddbc53c7821846b85cfe3e45e03,CARTERSVILLE,GA,GOLDSBORO,NC
6298f7e1419d3ddf65603bd46ff584c3,SHIPPENSBURG,PA,UPPER MARLBORO,MD
69cbd5250c09ab772c2984de2c34a081,WILLIAMSBURG,VA,TRENTON,NJ
d9889ead8f940ac6c56d9c88e9723b64,GAINESVILLE,TX,LAREDO,TX
5f153dda7744544d224b3daf093caa78,FORT COLLINS,CO,WICHITA FALLS,TX
a30a6870911c8a6e2409669a94f37a8b,PARIS,TN,NEW HAVEN,IN
f0dddddbd86c534845adda03b4cc9f3c,GRANITE CITY,IL,AURORA,IN
32b31ef4d6778ac2b7241b86c675c045,COLUMBUS,OH,MUSCLE SHOALS,AL
274718f7e224ea543d6706e4736eaf0a,BALTIMORE,MD,CLINTON,NY
b45ea5743977dc06dddc8eae97271225,LINDEN,NJ,FREDERICK,MD
b432e4b56f36ebf982cba7f84d5474d4,ENGLEWOOD,CO,PONCA CITY,OK
69b2253082f3a9100fb2368d28634aa8,CARLISLE,PA,ANNAPOLIS,MD
6a98be046f5f86a6678c73ce46770118,MARTINSBURG,WV,FLINT,MI
28c60b879ed7899c675a107440d18bfa,PHILADELPHIA,PA,PHILADELPHIA,PA
dc6fb07716cc2172fc96cff877c75b48,BRIDGEWATER,NJ,ROCHESTER,NY
02eaa0fd689cac0a9a63d1d2de8df76f,MILWAUKIE,OR,PORTLAND,OR
850fed36bf9e56b608b57ac94d941cdd,ATLANTA,GA,GASTONIA,NC
22c83ad665bc7f7ba80b086c82e22596,LIVINGSTON,CA,COMMERCE,CA
c0599d128e03d726595d629fa9d45b2a,LONG BRANCH,NJ,YORK,PA
acd4e8cf347e97a2a98f390bad5d9686,TAMPA,FL,LACEYS SPRING,AL
5308756e2eb1ab6944e3fb6520d2e3f7,MORRIS,IL,GRAND RAPIDS,MI
77ed9b4b17200fe6b4c31581ee630874,BROOKS,OR,COOS BAY,OR
ae5dfcee4fcfb88ed72f7f69dfaf905b,WANAQUE,NJ,SAVANNAH,NY
f1408cb4b7649b9852d2eeefdc3e33da,JACKSONVILLE,FL,MYRTLE BEACH,SC
cfabee2aaccc195656f04c5a55381a40,FORT COLLINS,CO,COLORADO SPRINGS,CO
fc597a5d11546d9a53a32118873ef82a,BRISTOL,PA,KANE,PA
04d6107e0fc075242fa89d2bb9784168,SAVANNAH,GA,GASTONIA,NC
2de1ff91004cbf88f259cbc041627eb1,COLUMBUS,OH,PORT HURON,MI
7e898d4eee3f1cea094add21adb922a6,PLANT CITY,FL,COMMERCE,GA
1f5d8ebf0e1f474ea3f371b27aadd148,PLANT CITY,FL,ATHENS,TN
941057220a3d9ed834d639105ff37cf3,PHILADELPHIA,PA,NEWARK,NJ
e987433e820ed8afdbf25ee56c56381f,MIDLAND CITY,AL,LACEYS SPRING,AL
4eefe1ecd07e0a81a58185bc80a50ef0,GRANITE CITY,IL,VILLA PARK,IL
76387a640cb4aa88d1fe6f8ce2ecb2c0,NEWARK,NJ,MOUNT VERNON,NY
da4fa0ec4d2c9fddd91b59c9d152e8b1,STAMFORD,CT,NEWARK,NJ
02ff142dba4d0229d58576022e6b3c6b,GREENCASTLE,IN,WINCHESTER,KY
94e28a9a5f9ec5f98aaf8fd82ae88008,COLUMBUS,OH,OWOSSO,MI
6b8602df60413e188364405a4ec983ac,CARTERSVILLE,GA,TULLAHOMA,TN
e110c303c382b65628f3e9ab46f17c05,CARTERSVILLE,GA,HUNTSVILLE,AL
3d691569d2935ba729a145e4fd67d120,WELLTON,AZ,GARDEN GROVE,CA
818228cdc83353e914da5257f964dc59,SANTA ANA,CA,JURUPA VALLEY,CA
b9073a269cd64063959952b5b1b3c33c,QUEENS,NY,NEWARK,NJ
6dbb5e659d11ee33ab08901dfb43b803,NEW CASTLE,DE,MIDLOTHIAN,VA
e3e4e46e74830dbf67f5fe7c269f3ec9,KANSAS CITY,MO,TROY,MO
4d04711d32a9a556ff2ba6b71bb902c5,ORLANDO,FL,COMMERCE,GA
d08b4d8ecf7a9d25d10df638820d6c05,BUSHNELL,FL,SAVANNAH,GA
19d14175c7012d385b3c6d70b80ef27c,BROADALBIN,NY,FRANKFORT,NY
945e88b2ac376980a05d536324a1c99b,PARMA,OH,MOUNT VERNON,OH
839ba55f064ebfcda0ee04268e012931,GREEN BAY,WI,NEWARK,NJ
26cdb89ee93d15f90fcff1cb1e6b67ab,LATROBE,PA,SYRACUSE,NY
4fc5b5c8a42fca20bcc09722811eae60,FORT COLLINS,CO,BELOIT,KS
faa35b38f15c4f6250ef0b6057b531e7,FORT COLLINS,CO,SIOUX CITY,IA
ed0367adc95b0351fb17eb41142b1dc5,WANAQUE,NJ,SYRACUSE,NY
d10a41742e03bb704635bfecba9027c6,NEW HAVEN,CT,NEWARK,NJ
42ddc39f30cb26a8c458fb67dbe240a7,CARLISLE,PA,WEST GREENWICH,RI
4142ae233fa952c540f7531ea81e34f6,WINNSBORO,TX,ROANOKE,TX
58459152f127bdcff289c148d9258f53,OLEAN,NY,BROOK PARK,OH
2be74a3d07830a2428b47fbba8abb890,BETHLEHEM,PA,SANTA ANA,CA
8784556dea91e864c90c937d8a47e50e,SANTA ANA,CA,PLANT CITY,FL
2c4a31cd53e55cec8b8e2b4f108d8ca4,LOS ANGELES,CA,GREENSBORO,NC
775d765b658e0543544bcba0a29fa432,LOS ANGELES,CA,RALEIGH,NC
333a6920cf3db4fcbd3317857d19b093,DECATUR,IN,PORTLAND,OR
123d700e69742aded5ddce3b64cbb80a,OXNARD,CA,EAGAN,MN
d4dd1c9710a419117094c6d2fb9e36a6,FRESNO,CA,METHUEN,MA
767e56b9955adcf587bcf8a8b894e695,WOOD DALE,IL,STATESVILLE,NC
84ff255bb2076af6fbd679977226d165,FORT COLLINS,CO,NEWARK,NJ
d2d259893af2fcee90f4015c2ffd9f30,DUBLIN,VA,LAREDO,TX
fbf1dc6935bd3d77bdade20b039d78a6,EAGAN,MN,FIFE,WA
886c468f46c41775dc256b78f3df4779,FAIRFIELD,CA,CARTERSVILLE,GA
ce5b70de84e807408eaf7fc521c6b03e,BATAVIA,IL,RENO,NV
150abd77ee619ade6601b8c358da1d5f,LOCKPORT,IL,CLEVELAND,NC
c6fd64731545f982a3768eeab38c5477,BALDWINSVILLE,NY,BOISE,ID
59cb89032b449e1b7fbed1a077da9ad1,BOLINGBROOK,IL,WELLS,ME
b0da58bcc88ecb3cb69cd525cfc69d9b,JACKSONVILLE,FL,BRONX,NY
d5800fde7565d25d2d0d4ff21593a093,BATAVIA,IL,SWEDESBORO,NJ
ea32aeb024a14a37388f2063da9891f2,PLANT CITY,FL,SCHENECTADY,NY
c8052e57319025261d93f7dc642f2d6e,GRANITE CITY,IL,NIAGARA,WI
944d25e0bf5d3866dbcaa5b78603cd4b,CARTERSVILLE,GA,AURORA,CO
54452356dbb0f56f19a7761e6a54654a,GULFPORT,MS,UPPER MARLBORO,MD
01932bd5dc92e856a7cc5af1c2b8de6e,LOST HILLS,CA,PACIFIC,WA
dcd9bc5a9668d609d296f2a2bdea45f6,BOLINGBROOK,IL,SWEDESBORO,NJ
e7e885b1c78d0401cc77915c2e46b7b1,HOUSTON,TX,PLANT CITY,FL
bbbdff8aa3707ae255c4a72b03552a00,SYCAMORE,IL,PLANT CITY,FL
75402f3b98cd635f7be501dcb939118b,GRANITE CITY,IL,MUSKEGON HEIGHTS,MI
644416311560302b7ede6ffe7204a88e,SIOUX CITY,IA,NICHOLASVILLE,KY
9c207d3d299faf25451d0ed3183876a7,ST. LOUIS,MO,PENSACOLA,FL
d7ba0e49254a3ca18ec860431f2c617e,HOLIDAY CITY,OH,BALDWINSVILLE,NY
33a387a6ad5bd02d72b3e4b364e1b013,WALLA WALLA,WA,NORTH SALT LAKE,UT
67267ac6157c9f73227b48176673f13a,FORT COLLINS,CO,GLASGOW,MT
9c424ac8fe02eeb4cf9713b80eea1d3d,ST. LOUIS,MO,LA PORTE,TX
c0e99b7b431391c6d3bd7a15479685d1,LACEYS SPRING,AL,TULLYTOWN,PA
98a49cba5d4c132f6c35cb5f95b14cfb,GRANITE CITY,IL,PORT HURON,MI
d73deab2d68980bd63b1c30617f1b3f3,PLANT CITY,FL,YORK,PA
249419c8fe168e6a127b367d8cf89e7a,NORTH SALT LAKE,UT,ROANOKE,TX
0f27ce18ffbb3ef85b2056dcf98b8571,STATESBORO,GA,PHILADELPHIA,PA
e83cec2f7f129f24162ba812c4496d5e,GRANITE CITY,IL,ROMULUS,MI
6097d53ca7fcfaa542b293a95773adac,SPRINGDALE,AR,ROANOKE,TX
b8fb7e2a41b9fc8062e7a4e5652dd983,PLAINFIELD,IN,SWEDESBORO,NJ
4f0b871c4e38b0bcb29851dc6158f0ed,FORT COLLINS,CO,OKLAHOMA CITY,OK
5bd8eab19d031beb8513a210eab5b858,SPRINGFIELD,TN,CHARLOTTE,NC
e516a21577fd9e34c5d8f7acce12681e,TAMPA,FL,LOCKPORT,NY
3d92569c8042d65639a392ec9d5c1817,WILD ROSE,WI,READING,PA
d79ccafa54a9c27f01a44fc40648b5dc,HOLDREGE,NE,RUSSELLVILLE,KY
645d6f6a618bcb87d3f925742bf28ca9,FORT COLLINS,CO,TRINITY,TX
627b8464c39b4ee7339643c135982bad,CARLISLE,PA,NEWARK,NJ
ba0f72b90564088a32193ec5a9371ced,NEWARK,NJ,BALDWINSVILLE,NY
3be12d76e710911ee34ddf811a6f92c8,ST. LOUIS,MO,INDIAN RIVER,MI
0079249579eb57ef57f6f6a4b4056900,GRANITE CITY,IL,FAYETTEVILLE,AR
86ad0d527ba9defc276dbe4518c22242,FORT COLLINS,CO,TEXARKANA,TX
da7474eca296da379aedce16d3a2e3d7,GRANITE CITY,IL,KINGSFORD,MI
041cf60947ed6b89fe89762776470577,LA PORTE,TX,ABILENE,TX
7c3edf0901481820cb4f28d050800cc1,CONOVER,NC,MCKINNEY,TX
9ccda29f576b619a8399de89d067aaf4,ERIE,PA,BALDWINSVILLE,NY
1932c2b843ce840afe175d933e3d4225,ST. LOUIS,MO,CAMDEN,AR
a89f6b9fe37136b7b4814344c5665963,BRIDGEWATER,NJ,GONZALES,TX
6ac71245522a99bbb381e6dc2246c82f,GRANITE CITY,IL,BAD AXE,MI
a0be909696d51623f0c1c8412018d85d,FORT COLLINS,CO,MOORHEAD,MN
dc724cdedebf29b0ba1822d9fecc3316,GRANITE CITY,IL,LA VERGNE,TN
2a965439859c7f43b0340ac17a812051,FORT COLLINS,CO,MINOT,ND
ca5501635ca696038f260370d8bb6c0f,LEBANON,IN,AUBURN,NY
7804e6c4ddce5226b6da37a7ed3bb853,IDAHO FALLS,ID,SPOKANE,WA
8fdda58feb657b15946e37a10aca9a20,AURORA,CO,SALT LAKE CITY,UT
4e2d04c6c7dcfad6c2a1a097759e21e2,ST. LOUIS,MO,LAUREL,MS
cc0d3d4b3813d78a1908c91d4fe51900,FORT COLLINS,CO,VERNAL,UT
7aba1c4d6e906d52033a646328ef5950,ST. LOUIS,MO,FRIDLEY,MN
9bbc93798de960e7afc618f8a12f1cf2,BRAITWAITE,LA,BRAZIL,IN
a5bd2c092f4147fe043bb7eef65ba1f6,AURORA,CO,LENEXA,KS
f2c14a47621a26e4f7c3fc23a78948a0,CARLISLE,PA,MANCHESTER,CT
067c2e46bbd9f036d59c504da109fa0e,WILLIAMSBURG,VA,CRANSTON,RI
64977fcaa62fe32c194158c7a8dbde5c,ST. LOUIS,MO,ALBERT LEA,MN
48e0a969f7ae7178d56a26dd401805db,GRANITE CITY,IL,EAU CLAIRE,WI
29895f022abeb6df8edfa3b6d20b8c88,GRANITE CITY,IL,PERU,IN
172388352f5bdc83c59a6086ef9ba1b0,BALDWINSVILLE,NY,WILLIAMSBURG,VA
370e7e2a25ba1b5d905157bce36d5d63,AURORA,CO,VERNAL,UT
e3780e34884436e3bd34e68b905c807f,NEWARK,NJ,CEDAR RAPIDS,IA
c43f5fce7ed404ffcd7f4324d13de7f1,CARTERSVILLE,GA,LONGVIEW,TX
acaded461767ebef3864a047beef24ef,CARTERSVILLE,GA,OCALA,FL
e492d6449379f8365cd78be9a72469b9,WILLIAMSBURG,VA,SARATOGA SPRINGS,NY
9705e325c7e09c24ed3ff426d0b15b45,COLUMBUS,OH,DANVILLE,VA
d76b67889173975a34c4dd45732749c2,FORT COLLINS,CO,HAYS,KS
7419091aa41e11ad3d3ee48587a721d0,JACKSONVILLE,FL,MERIDIAN,MS
bfcd7d88220eed6026bc105312661298,SANTA ANA,CA,MODESTO,CA
8249b492a8fb19b2e195a61bfe26a10c,GRANITE CITY,IL,MUSKEGON,MI
1878cae3d59282bd04aa1b466f0569de,JACKSONVILLE,FL,JOHNSON CITY,TN
0ee7f6a730164bd00f90198de1faea90,KNOXVILLE,TN,CLINTON,IA
005c525418fb49c319207e1ed99f2bab,ERIE,PA,NEWARK,NJ
be104c741d7ad52e9cd7b1ffaac98243,MOUNT AIRY,NC,BUFORD,GA
353342c0780c7aafa81e7b0b3ed6804c,WILLIAMSBURG,VA,GREENSBORO,NC
7c2c4a5a8d99bd2e3106680888a8314c,GRANITE CITY,IL,KOKOMO,IN
